,race,count_s,count_hotkey50,count_hotkey40,count_hotkey52,count_hotkey42,count_hotkey10,count_hotkey12,count_hotkey20,count_hotkey22,count_hotkey30,count_hotkey60,count_hotkey62,count_hotkey32,count_Base,count_hotkey70,count_hotkey72,count_hotkey00,count_hotkey90,count_hotkey80,count_SingleMineral,count_hotkey02,count_hotkey82,count_hotkey92,count_hotkey91,count_hotkey01,count_hotkey41,count_hotkey21,count_hotkey71,count_hotkey81,count_hotkey61,count_hotkey11,count_hotkey51,count_hotkey31,first_time_s,first_time_hotkey50,first_time_hotkey40,first_time_hotkey52,first_time_hotkey42,first_time_hotkey10,first_time_hotkey12,first_time_hotkey20,first_time_hotkey22,first_time_hotkey30,first_time_hotkey60,first_time_hotkey62,first_time_hotkey32,first_time_Base,first_time_hotkey70,first_time_hotkey72,first_time_hotkey00,first_time_hotkey90,first_time_hotkey80,first_time_SingleMineral,first_time_hotkey02,first_time_hotkey82,first_time_hotkey92,first_time_hotkey91,first_time_hotkey01,first_time_hotkey41,first_time_hotkey21,first_time_hotkey71,first_time_hotkey81,first_time_hotkey61,first_time_hotkey11,first_time_hotkey51,first_time_hotkey31,relative_line_position,avg_micro_apm,max_ap5s
81,2,66,1,0,0,0,69,0,610,11,0,64,1,0,7,4,0,8,6,0,600,0,0,0,0,0,0,0,0,0,0,0,0,1788,150,525,7000,6999,7000,70,7000,70,0,7000,5,135,7000,140,1045,7000,1170,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2354,23
82,0,15,0,1,0,16,18,40,804,9,6,146,3,0,164,1,4,808,1,5,124,1,0,40,0,0,0,0,0,0,2,0,35,609,0,7000,460,6999,490,100,370,100,800,850,815,50,7000,50,0,230,5,100,545,115,345,7000,360,7000,7000,6999,7000,6999,7000,260,6999,265,0,0,2199,31
83,2,32,2,14,0,1233,25,18,1359,20,2,623,17,0,221,0,0,0,0,0,0,12,2,1421,11,0,111,0,0,0,10,0,64,1985,125,160,0,6999,5,0,470,80,45,870,45,170,7000,170,7000,7000,7000,7000,7000,7000,0,775,0,310,7000,324,7000,6999,7000,0,6999,135,0,0,3209,38
84,2,20,0,1,0,0,94,0,835,56,0,303,11,0,86,4,0,1295,2,0,98,3,0,74,3,0,13,1,0,0,1,0,0,1143,125,7000,25,6999,7000,5,7000,5,5,7000,5,5,7000,70,0,7000,0,0,7000,5,25,7000,70,25,7000,199,25,6999,7000,25,6999,7000,0,0,4140,39
85,0,46,18,0,0,0,1,0,295,33,0,210,20,0,259,4,0,244,2,0,13,1,0,9,3,0,32,0,0,0,0,0,0,300,0,0,7000,6999,7000,0,7000,0,45,7000,90,0,7000,0,100,7000,100,165,7000,195,550,7000,555,240,7000,319,7000,6999,7000,7000,6999,7000,0,0,1853,29
86,0,18,0,1,0,0,23,0,208,18,0,361,1,0,109,3,0,83,6,0,80,3,0,52,2,0,34,1,0,14,1,0,0,507,0,7000,310,6999,7000,45,7000,85,0,7000,0,135,7000,135,0,7000,275,155,7000,195,275,7000,335,220,7000,469,310,6999,320,310,6999,7000,0,0,1686,21
87,2,17,4,0,0,0,4,0,1114,6,0,408,45,0,585,24,0,14,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1357,185,60,7000,6999,7000,5,7000,5,0,7000,5,0,7000,5,205,7000,205,925,7000,930,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3352,44
88,0,25,0,3,1,31,62,0,412,55,0,202,10,0,197,6,0,102,1,0,179,2,0,132,1,0,3,1,0,0,3,1,3,518,0,7000,0,144,405,0,7000,5,5,7000,20,155,7000,165,255,7000,260,0,7000,135,130,7000,135,975,7000,1019,985,6999,7000,0,144,475,0,0,1670,17
89,2,36,1,0,0,0,12,1,280,14,4,261,8,1,115,1,5,541,1,0,43,2,0,12,1,0,1,0,0,0,0,0,0,917,125,30,7000,6999,7000,0,755,0,0,555,0,0,755,5,0,130,5,95,7000,95,110,7000,115,545,7000,554,7000,6999,7000,7000,6999,7000,0,0,2297,33
90,2,45,0,0,0,0,27,7,706,18,2,352,5,0,41,7,0,593,1,0,35,1,0,6,0,0,0,0,0,0,0,0,0,1037,125,7000,7000,6999,7000,0,775,0,0,750,0,0,7000,5,0,7000,5,95,7000,95,290,7000,295,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2242,31
91,0,1,0,0,0,0,43,0,551,4,0,26,4,0,389,1,0,253,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,273,0,7000,7000,6999,7000,5,7000,5,160,7000,160,100,7000,105,0,7000,0,7000,7000,7000,7000,7000,7000,7000,7000,6999,585,6999,7000,215,6999,215,0,0,2051,36
92,0,16,1,1,0,0,8,0,167,12,0,104,1,0,137,4,0,97,2,0,62,1,0,0,2,0,6,0,0,0,1,0,6,221,0,110,0,6999,7000,0,7000,5,100,7000,100,0,7000,40,95,7000,100,180,7000,180,180,7000,7000,0,7000,279,7000,6999,7000,240,6999,280,0,0,1687,21
93,2,22,4,1,0,1,5,0,444,4,0,11,3,22,119,2,0,16,1,8,54,0,0,0,1,0,0,1,0,0,1,0,1,1198,125,25,470,6999,655,0,7000,10,0,7000,140,160,170,170,50,7000,60,755,805,805,7000,7000,7000,720,7000,6999,155,6999,7000,410,6999,655,0,0,2136,38
94,0,32,0,0,0,0,71,0,498,3,0,296,4,0,31,3,0,701,6,0,126,1,0,12,0,0,0,0,0,0,0,0,0,627,0,7000,7000,6999,7000,310,7000,315,35,7000,35,125,7000,125,0,7000,0,235,7000,260,895,7000,915,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2504,37
95,0,44,0,1,0,0,16,0,98,39,0,352,12,0,53,3,0,181,2,0,73,0,0,0,0,0,0,0,0,0,2,0,21,386,0,7000,320,6999,7000,45,7000,45,0,7000,5,265,7000,270,75,7000,85,140,7000,175,7000,7000,7000,7000,7000,6999,7000,6999,7000,0,6999,405,0,0,1753,22
96,2,24,3,0,0,0,78,28,564,41,21,671,1,0,15,1,0,396,2,0,266,3,0,60,5,0,206,2,0,7,0,0,0,1448,130,845,7000,6999,7000,30,230,35,0,705,0,60,7000,70,0,7000,0,115,7000,115,270,7000,310,130,7000,139,570,6999,720,7000,6999,7000,0,0,2793,33
97,1,2,2,0,0,0,53,0,591,42,0,343,8,0,1087,5,0,585,10,0,196,2,0,506,1,0,74,1,0,33,1,0,4,742,380,710,7000,6999,7000,5,7000,10,65,7000,130,25,7000,55,430,7000,430,505,7000,505,0,7000,0,210,7000,209,515,6999,520,1080,6999,1130,0,0,3271,30
98,2,62,0,0,0,0,60,0,434,4,0,30,5,0,37,2,0,8,5,0,509,0,0,0,0,0,0,0,0,0,0,0,0,1532,150,7000,7000,6999,7000,30,7000,30,0,7000,0,135,7000,135,665,7000,725,0,7000,0,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2721,31
99,0,3,0,0,0,0,41,0,265,29,0,135,2,0,57,2,0,439,6,0,132,2,0,10,1,0,10,0,0,0,0,0,0,367,0,7000,7000,6999,7000,230,7000,230,15,7000,15,245,7000,245,0,7000,10,95,7000,100,165,7000,165,45,7000,44,7000,6999,7000,7000,6999,7000,0,0,2267,28
100,2,42,2,1,0,0,4,0,606,7,0,49,4,15,155,3,18,165,1,18,126,0,0,0,1,0,1,1,0,1,0,0,0,2267,155,90,555,6999,7000,0,7000,5,0,7000,55,145,470,195,45,1075,50,1270,665,675,7000,7000,7000,1690,7000,1744,115,6999,410,7000,6999,7000,0,0,2196,35
101,1,0,3,2,0,36,26,0,94,5,0,17,1,0,197,3,0,316,2,0,249,0,0,0,0,0,0,0,0,0,1,0,1,297,7000,80,0,6999,310,80,7000,90,0,7000,80,0,7000,10,165,7000,175,165,7000,275,7000,7000,7000,7000,7000,6999,7000,6999,7000,0,6999,580,0,0,2213,32
102,0,14,2,1,0,5,3,0,42,3,0,327,0,0,0,1,0,9,0,0,0,31,6,452,8,1,274,1,0,304,1,0,10,281,0,45,250,6999,385,120,7000,125,100,7000,105,7000,7000,7000,405,7000,420,7000,7000,7000,5,400,5,5,355,4,0,6999,5,265,6999,305,0,0,2663,26
103,1,0,1,2,0,0,68,3,358,20,0,53,5,0,251,3,0,303,2,0,178,1,0,142,2,0,2,2,0,10,2,0,0,898,7000,435,555,6999,7000,50,1155,50,870,7000,915,95,7000,95,0,7000,5,250,7000,250,315,7000,330,555,7000,1039,555,6999,670,555,6999,7000,0,0,1363,29
104,2,20,2,0,0,0,16,57,705,10,6,636,5,0,99,1,3,908,2,5,95,0,0,0,0,0,0,0,0,0,0,0,0,1561,175,390,7000,6999,7000,40,425,40,0,625,0,55,7000,55,0,130,0,325,535,340,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2779,31
105,1,0,53,2,0,27,3,0,470,0,0,0,19,0,175,13,0,147,2,0,10,0,0,0,2,0,7,4,0,323,1,0,140,474,7000,0,510,6999,555,0,7000,10,7000,7000,7000,105,7000,105,45,7000,50,935,7000,940,7000,7000,7000,475,7000,694,110,6999,115,180,6999,190,0,0,2060,23
106,1,0,4,2,0,14,83,4,748,21,0,182,7,1,399,4,0,351,3,0,109,0,0,0,2,1,157,2,1,1,2,1,0,641,7000,10,530,6999,785,0,685,0,0,7000,15,0,1155,105,0,7000,20,580,7000,605,7000,7000,7000,0,975,264,0,974,1055,0,974,7000,0,0,2452,29
107,0,33,0,1,0,0,89,0,581,29,0,488,2,0,187,6,0,285,3,0,87,1,0,0,1,3,50,1,0,0,1,0,5,774,0,7000,0,6999,7000,0,7000,10,95,7000,95,0,7000,20,95,7000,95,165,7000,180,165,7000,7000,0,295,324,965,6999,7000,295,6999,310,0,0,1666,23
108,0,32,0,0,0,0,45,0,222,1,0,0,6,0,26,9,0,413,4,0,413,1,0,99,0,0,0,0,0,0,0,0,0,713,0,7000,7000,6999,7000,270,7000,275,375,7000,7000,0,7000,5,55,7000,55,5,7000,5,360,7000,400,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1615,24
109,0,30,0,1,4,0,19,32,254,4,0,188,13,0,71,3,0,48,1,3,186,1,0,9,2,0,0,1,0,0,0,0,0,490,0,7000,100,334,7000,265,400,285,40,7000,145,0,7000,60,90,7000,110,0,295,10,500,7000,545,570,7000,6999,165,6999,7000,7000,6999,7000,0,0,1322,24
110,2,10,0,0,0,0,29,17,190,37,8,183,20,1,72,3,0,279,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,916,135,7000,7000,6999,7000,0,280,5,0,590,15,0,85,110,0,7000,0,235,7000,260,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1808,25
111,0,59,0,1,0,15,21,0,291,30,0,347,15,0,78,5,0,115,3,0,60,0,0,0,1,0,40,0,0,0,3,0,88,403,0,7000,575,6999,635,5,7000,10,0,7000,5,35,7000,140,210,7000,235,345,7000,350,7000,7000,7000,345,7000,469,7000,6999,7000,0,6999,290,0,0,1684,17
112,1,0,6,0,0,0,34,0,721,19,0,224,9,0,694,6,0,620,3,0,120,1,0,19,4,0,21,3,0,14,0,0,0,699,7000,20,7000,6999,7000,0,7000,55,185,7000,190,0,7000,0,95,7000,95,395,7000,400,505,7000,505,310,7000,309,205,6999,910,7000,6999,7000,0,0,2889,34
113,2,18,1,3,4,22,21,14,266,32,43,331,9,1,86,3,6,433,1,0,96,2,0,18,1,0,2,1,0,2,0,0,0,1507,125,805,345,674,635,5,405,5,0,225,0,55,1095,60,0,250,0,110,7000,110,110,7000,370,720,7000,799,955,6999,965,7000,6999,7000,0,0,2653,41
114,1,1,2,1,0,2,94,0,222,13,0,203,1,0,115,6,0,298,3,0,117,2,0,33,4,2,79,2,0,3,2,0,7,1016,1000,815,0,6999,910,0,7000,5,0,7000,10,0,7000,5,90,7000,100,320,7000,320,320,7000,340,0,320,389,600,6999,735,245,6999,370,0,0,1751,29
115,1,0,23,0,0,0,32,0,321,0,0,0,0,0,0,4,0,132,8,0,538,4,0,45,3,0,94,0,0,0,0,0,0,759,7000,0,7000,6999,7000,275,7000,280,7000,7000,7000,7000,7000,7000,165,7000,165,0,7000,0,75,7000,75,245,7000,249,7000,6999,7000,7000,6999,7000,0,0,2067,27
116,0,100,1,1,0,38,20,0,439,19,0,809,7,0,904,2,0,320,2,0,0,2,0,0,2,0,0,2,0,0,4,0,46,662,0,555,0,6999,30,95,7000,100,45,7000,170,45,7000,55,415,7000,535,415,7000,7000,415,7000,7000,415,7000,6999,415,6999,7000,0,6999,270,0,0,2934,30
117,0,14,1,2,2,1,11,21,165,9,0,102,13,0,24,3,0,58,1,1,143,1,0,1,2,0,0,1,0,0,0,0,0,368,0,150,100,644,415,260,340,260,40,7000,175,0,7000,65,20,7000,105,0,280,20,445,7000,635,295,7000,6999,165,6999,7000,7000,6999,7000,0,0,1152,20
118,2,37,0,2,0,0,11,20,229,16,12,182,4,0,95,2,0,75,1,3,298,7,0,12,4,0,0,5,0,0,2,0,0,1151,150,7000,15,6999,7000,15,315,20,260,385,270,20,7000,20,45,7000,50,15,155,20,15,7000,140,15,7000,6999,15,6999,7000,15,6999,7000,0,0,2455,33
119,2,85,3,1,0,4,19,43,344,1,0,10,2,0,24,3,4,532,2,0,106,0,0,0,0,0,0,0,0,0,0,0,0,1603,125,5,460,6999,460,245,425,245,0,7000,0,45,7000,50,0,125,0,110,7000,115,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2106,27
120,0,60,0,1,0,10,13,0,330,36,0,322,11,0,25,5,0,122,3,0,77,0,0,0,1,0,2,0,0,0,3,0,52,358,0,7000,250,6999,255,20,7000,20,0,7000,5,225,7000,230,95,7000,105,165,7000,195,7000,7000,7000,325,7000,414,7000,6999,7000,0,6999,275,0,0,1779,17
121,0,8,2,0,0,0,74,0,444,19,0,178,1,0,47,4,0,576,6,0,86,3,0,28,2,0,16,0,0,0,0,0,0,547,0,40,7000,6999,7000,160,7000,225,10,7000,10,340,7000,350,0,7000,10,95,7000,100,165,7000,190,45,7000,49,7000,6999,7000,7000,6999,7000,0,0,1927,22
122,0,7,0,7,0,0,2,0,44,3,24,409,7,0,146,0,3,685,3,1,23,2,0,25,1,1,36,1,4,104,0,0,0,454,0,7000,45,6999,7000,250,7000,255,305,395,305,45,7000,50,7000,5,15,110,345,135,110,7000,375,340,875,379,425,449,425,7000,6999,7000,0,0,2261,21
123,1,0,8,2,0,0,1,0,632,28,0,421,5,0,388,9,0,715,4,1,140,2,1,58,1,2,32,2,3,10,1,0,0,574,7000,30,5,6999,7000,0,7000,0,5,7000,55,5,7000,100,5,7000,15,5,775,95,5,230,340,5,230,389,5,229,570,5,6999,7000,0,0,3282,36
124,2,10,0,1,1,12,5,33,127,2,4,9,1,0,41,1,2,117,2,0,29,1,0,25,1,0,19,0,0,0,2,0,23,619,0,7000,115,399,170,185,310,195,150,495,150,0,7000,50,0,165,5,280,7000,320,230,7000,270,325,7000,364,7000,6999,7000,45,6999,55,0,0,1548,20
125,1,0,0,2,0,0,9,2,344,3,0,102,5,0,122,30,0,539,7,0,535,3,0,45,2,0,3,1,0,0,1,0,0,580,7000,7000,0,6999,7000,0,485,20,240,7000,245,0,7000,190,55,7000,55,0,7000,95,0,7000,380,485,7000,734,0,6999,7000,0,6999,7000,0,0,2359,31
126,0,4,2,0,0,0,17,0,827,16,0,81,6,0,235,2,0,599,0,0,0,0,0,0,0,0,0,1,0,1,2,0,9,246,0,0,7000,6999,7000,0,7000,5,160,7000,160,50,7000,55,0,7000,0,7000,7000,7000,7000,7000,7000,7000,7000,6999,370,6999,375,310,6999,365,0,0,2822,33
127,0,6,0,0,0,0,44,39,200,2,0,4,0,0,0,1,3,1474,2,0,35,1,1,1552,0,0,0,0,0,0,0,0,0,759,0,7000,7000,6999,7000,95,480,115,1210,7000,1375,7000,7000,7000,100,375,100,100,7000,395,0,700,5,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2807,41
128,0,3,0,1,0,13,20,2,140,13,0,54,3,0,179,1,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,7000,440,6999,450,40,465,40,150,7000,150,0,7000,0,85,7000,85,7000,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1705,15
129,2,6,0,2,0,30,18,25,234,30,12,167,22,10,141,1,0,362,1,0,479,2,0,183,1,0,12,0,0,0,0,0,0,992,125,7000,130,6999,140,540,545,545,230,350,235,230,305,305,105,7000,110,0,7000,0,0,7000,0,875,7000,889,7000,6999,7000,7000,6999,7000,0,0,2635,25
130,2,15,0,0,0,0,83,0,614,47,0,285,9,0,24,3,0,1152,3,0,122,3,0,160,2,0,30,0,0,0,0,0,0,1196,150,7000,7000,6999,7000,5,7000,5,5,7000,5,10,7000,25,0,7000,0,0,7000,0,55,7000,55,165,7000,474,7000,6999,7000,7000,6999,7000,0,0,3870,38
131,0,2,0,1,0,2,1,0,60,5,10,296,2,0,118,0,2,474,2,1,33,2,0,12,1,0,22,2,0,33,0,0,0,302,0,7000,95,6999,340,265,7000,270,265,315,265,40,7000,45,7000,0,15,100,205,120,100,7000,345,300,7000,314,380,6999,385,7000,6999,7000,0,0,2105,23
132,0,13,1,1,0,0,33,0,383,3,0,30,5,0,425,9,0,259,4,0,89,1,0,0,1,0,0,1,0,0,1,0,0,382,0,225,0,6999,7000,0,7000,5,0,7000,465,0,7000,5,0,7000,55,0,7000,170,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,0,2151,27
133,2,56,0,0,0,0,51,0,415,3,0,23,3,0,27,4,0,25,5,0,531,0,0,0,0,0,0,0,0,0,0,0,0,1486,125,7000,7000,6999,7000,65,7000,70,5,7000,5,110,7000,110,150,7000,155,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2370,30
134,1,0,59,0,0,0,56,0,812,4,0,609,6,0,361,4,0,105,3,0,101,5,0,95,2,0,53,2,0,27,0,0,0,819,7000,15,7000,6999,7000,0,7000,0,0,7000,0,115,7000,120,315,7000,345,120,7000,330,115,7000,535,520,7000,524,550,6999,600,7000,6999,7000,0,0,2706,45
135,0,41,0,0,1,0,2,0,448,20,0,502,3,0,101,4,0,94,3,0,18,3,0,0,0,0,0,0,0,0,0,1,0,206,0,7000,7000,4,7000,0,7000,10,10,7000,10,250,7000,265,45,7000,60,165,7000,220,215,7000,7000,7000,7000,6999,7000,6999,7000,7000,4,7000,0,0,2475,32
136,2,4,1,2,0,82,31,9,568,5,0,216,1,0,53,1,0,777,2,0,121,0,0,0,0,0,0,0,0,0,0,0,0,305,0,235,0,6999,400,5,130,5,0,7000,0,65,7000,70,0,7000,0,45,7000,45,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3885,35
137,0,9,5,0,0,0,32,0,147,14,0,58,1,0,167,3,0,92,1,0,12,3,0,61,9,0,4,4,0,3,0,0,0,459,0,10,7000,6999,7000,185,7000,190,0,7000,30,5,7000,5,90,7000,120,355,7000,380,335,7000,355,460,7000,709,80,6999,560,7000,6999,7000,0,0,1570,19
138,0,7,0,0,0,0,19,1,127,3,0,157,6,0,244,4,0,54,4,0,429,2,0,0,1,0,9,1,0,21,1,0,1,317,0,7000,7000,6999,7000,580,915,585,40,7000,40,200,7000,285,285,7000,330,0,7000,15,40,7000,7000,625,7000,714,445,6999,445,175,6999,945,0,0,1585,25
139,0,47,0,2,0,4,1,0,300,31,0,453,39,0,351,5,0,488,1,0,70,0,0,0,0,0,0,0,0,0,3,0,50,474,0,7000,0,6999,675,0,7000,15,0,7000,170,0,7000,15,215,7000,220,345,7000,345,7000,7000,7000,7000,7000,6999,7000,6999,7000,0,6999,290,0,0,2539,27
140,1,0,8,0,0,0,39,0,832,3,0,546,9,0,484,3,0,89,3,0,110,6,0,108,4,0,39,3,0,8,0,0,0,712,7000,35,7000,6999,7000,0,7000,0,0,7000,0,80,7000,95,80,7000,130,50,7000,375,80,7000,610,80,7000,489,80,6999,450,7000,6999,7000,0,0,2723,35
141,0,33,26,0,0,0,3,0,321,41,0,315,25,0,237,5,0,131,3,0,25,0,0,0,3,0,7,0,0,0,0,0,0,335,0,10,7000,6999,7000,0,7000,5,45,7000,70,5,7000,5,95,7000,100,175,7000,215,7000,7000,7000,700,7000,909,7000,6999,7000,7000,6999,7000,0,0,1622,28
142,0,37,2,0,0,0,75,0,549,14,0,403,3,0,342,14,0,211,5,0,247,2,0,135,1,0,41,1,0,5,3,0,48,623,0,55,7000,6999,7000,145,7000,150,135,7000,140,0,7000,5,5,7000,5,200,7000,200,365,7000,365,795,7000,799,595,6999,725,135,6999,390,0,0,2008,28
143,0,14,1,1,0,8,1,0,1096,8,1,147,8,0,123,52,2,661,9,0,258,1,0,43,1,3,63,1,3,0,1,0,0,718,0,55,300,6999,315,0,7000,5,5,345,55,5,7000,5,10,1140,25,10,7000,375,410,7000,415,5,220,54,5,219,7000,300,6999,7000,0,0,2941,28
144,1,0,0,2,2,80,53,12,435,57,9,108,19,0,342,3,0,314,1,1,140,2,0,76,2,1,46,1,0,69,1,0,125,680,7000,7000,0,299,65,55,810,60,55,575,340,0,7000,5,95,7000,95,270,930,275,0,7000,415,410,725,414,295,6999,300,230,6999,230,0,0,1896,26
145,2,12,0,0,0,0,42,0,205,9,0,60,2,0,49,5,0,296,3,0,324,2,0,266,1,0,17,3,0,2,0,0,0,1027,125,7000,7000,6999,7000,5,7000,235,0,7000,20,5,7000,10,5,7000,5,5,7000,110,5,7000,140,605,7000,644,605,6999,890,7000,6999,7000,0,0,2488,25
146,1,1,6,5,0,54,8,0,197,17,0,419,4,0,299,1,0,70,5,0,626,2,0,15,3,0,2,3,0,8,2,0,10,550,985,605,5,6999,155,90,7000,95,240,7000,240,0,7000,15,530,7000,530,95,7000,95,350,7000,415,420,7000,479,210,6999,645,190,6999,190,0,0,2493,34
147,1,0,39,2,0,0,1,0,536,59,0,590,7,0,140,7,0,934,3,0,155,2,1,64,2,2,38,2,3,9,1,0,0,744,7000,5,5,6999,7000,0,7000,0,5,7000,75,5,7000,65,5,7000,5,5,7000,180,5,1020,260,5,345,519,5,349,350,5,6999,7000,0,0,3153,41
148,0,14,2,0,0,0,93,0,716,46,0,319,6,0,68,6,0,876,8,0,104,3,0,57,2,0,14,0,0,0,0,0,0,932,0,625,7000,6999,7000,225,7000,225,10,7000,10,245,7000,250,0,7000,5,100,7000,100,165,7000,170,45,7000,49,7000,6999,7000,7000,6999,7000,0,0,1935,22
149,0,10,0,0,0,0,1,0,837,6,0,103,6,0,144,27,2,504,6,0,65,1,0,19,1,1,47,1,1,0,0,0,0,526,0,7000,7000,6999,7000,0,7000,0,0,7000,65,0,7000,0,5,750,20,5,7000,340,530,7000,530,0,220,64,0,219,7000,7000,6999,7000,0,0,3174,28
150,2,14,0,0,4,117,17,15,574,15,21,239,1,0,62,4,0,208,1,0,265,1,0,24,2,0,2,0,0,0,0,0,0,1246,130,7000,7000,4,135,0,265,50,55,555,55,170,7000,175,50,7000,55,0,7000,5,115,7000,120,380,7000,399,7000,6999,7000,7000,6999,7000,0,0,2760,46
151,2,23,0,3,1,8,26,5,40,17,0,67,1,0,21,1,0,0,1,3,476,0,0,0,0,0,0,0,0,0,0,0,0,1201,130,7000,120,429,355,220,230,230,0,7000,0,55,7000,55,365,7000,7000,0,130,0,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,1889,18
152,0,60,1,0,0,0,25,0,232,17,0,157,2,0,357,27,0,274,5,0,246,5,0,32,1,0,1,1,0,0,2,0,9,408,0,215,7000,6999,7000,220,7000,225,5,7000,105,0,7000,10,5,7000,10,100,7000,105,185,7000,305,350,7000,354,805,6999,7000,330,6999,615,0,0,2266,23
153,0,58,4,0,0,0,41,0,184,12,0,56,4,0,237,4,0,155,7,0,17,3,0,51,16,0,61,9,0,9,0,0,0,1029,0,15,7000,6999,7000,300,7000,315,20,7000,55,0,7000,15,105,7000,140,270,7000,275,255,7000,260,325,7000,474,185,6999,1105,7000,6999,7000,0,0,1727,21
154,2,25,0,0,0,0,22,3,375,14,0,195,3,0,82,2,0,312,1,0,93,2,0,12,0,0,0,4,0,185,0,0,0,903,200,7000,7000,6999,7000,130,450,135,120,7000,145,0,7000,5,0,7000,5,185,7000,185,340,7000,355,7000,7000,6999,200,6999,275,7000,6999,7000,0,0,1648,20
155,2,33,2,0,0,0,10,72,450,9,1,234,9,0,209,4,0,216,1,0,742,1,0,231,1,0,5,1,0,0,0,0,0,1551,125,95,7000,6999,7000,235,425,245,0,950,20,0,7000,5,125,7000,130,0,7000,5,110,7000,115,410,7000,414,410,6999,7000,7000,6999,7000,0,0,2928,64
156,2,6,0,1,0,64,9,3,168,2,0,103,1,0,51,0,0,0,1,0,302,1,0,119,1,0,0,0,0,0,0,0,0,118,0,7000,125,6999,125,0,195,0,0,7000,10,45,7000,45,7000,7000,7000,0,7000,5,110,7000,120,110,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3582,28
157,1,0,0,0,0,0,3,0,27,6,0,75,1,0,61,1,0,264,1,0,111,0,0,0,0,0,0,0,0,0,0,0,0,212,7000,7000,7000,6999,7000,185,7000,205,50,7000,55,50,7000,50,0,7000,5,90,7000,95,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,2054,33
158,2,52,1,0,5,130,22,16,271,6,0,139,11,0,93,1,0,276,1,0,28,1,0,7,5,0,8,2,0,1,0,0,0,928,125,240,7000,9,135,5,270,5,5,7000,20,5,7000,45,5,7000,5,105,7000,105,155,7000,160,195,7000,194,565,6999,790,7000,6999,7000,0,0,2352,29
159,2,15,3,0,0,0,4,0,917,5,0,411,17,0,472,12,0,21,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1132,160,10,7000,6999,7000,5,7000,5,5,7000,5,5,7000,5,175,7000,190,370,7000,380,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,0,3692,42
160,2,72,0,0,5,105,17,27,418,7,0,117,7,0,77,1,0,373,1,0,14,1,0,5,1,0,4,1,0,0,0,0,0,801,125,7000,7000,9,180,5,295,10,5,7000,45,5,7000,135,10,7000,10,110,7000,115,135,7000,160,195,7000,194,805,6999,7000,7000,6999,7000,0,0,2656,28
161,2,31,0,1,0,0,115,0,1010,69,0,602,21,0,116,5,0,1751,2,0,182,5,0,177,3,0,34,1,0,0,1,0,0,1979,155,7000,20,6999,7000,5,7000,5,5,7000,5,10,7000,30,0,7000,0,0,7000,0,20,7000,55,20,7000,164,20,6999,7000,20,6999,7000,0,0,3686,36
162,0,1,0,1,0,89,30,0,1042,6,0,106,6,0,479,1,0,487,0,0,0,0,0,0,0,0,0,1,0,14,1,0,0,285,0,7000,350,6999,370,5,7000,5,235,7000,240,50,7000,55,0,7000,5,7000,7000,7000,7000,7000,7000,7000,7000,6999,340,6999,340,290,6999,7000,0,0,2982,45
163,1,0,29,2,0,0,1,0,529,42,0,603,3,0,269,8,0,795,4,1,109,3,1,52,1,2,39,2,3,11,1,0,0,647,7000,25,5,6999,7000,0,7000,5,5,7000,40,5,7000,30,5,7000,15,5,925,255,5,230,335,5,230,359,5,229,670,5,6999,7000,0,0,3161,36
164,0,19,0,1,0,0,61,0,956,36,0,502,5,0,539,9,0,274,6,0,242,4,0,39,2,0,0,2,0,0,1,0,0,855,0,7000,0,6999,7000,0,7000,20,0,7000,425,0,7000,10,0,7000,55,0,7000,290,0,7000,1345,0,7000,6999,0,6999,7000,0,6999,7000,0,0,1855,26
